#,prjId,Period,Time,StartDate,EndDate,forks,members,commits,issues,watchers,pullReq,CmtCmnt,pullReqCmnt,PR Issue Cmnt,issueCmnt,committers,MemCommitters,PRClosedCnt,IssueClosedCnt,PRClosedTime,IssueClosedTime,Health,Licence,ContribFile,MemIssue,NonMemIssue,OwnerFollower,AvgFollower,OwnerType,MemCommit
1195,627264,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,18,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,7,ORG,0
1196,627264,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,18,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1197,627264,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,18,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,5,ORG,0
1198,627264,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,18,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1199,627264,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,19,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,6,ORG,0
1200,627264,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,19,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,7,ORG,0
1201,627289,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1202,627289,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1203,627289,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1204,627289,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1205,627289,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1206,627289,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1207,627289,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1208,627289,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1209,627375,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,5,0,2,0,0,0,0,0,1,0,0,0,,,33,,,0,0,7,8,ORG,0
1210,627375,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,5,0,2,0,0,0,0,0,1,0,0,0,,,33,,,0,0,7,7,ORG,0
1211,627375,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,9,0,3,0,0,0,0,0,1,0,0,0,,,33,,,0,0,7,7,ORG,0
1212,627375,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,12,0,3,0,0,0,0,0,3,0,0,0,,,33,,,0,0,5,6,ORG,0
1213,627375,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,13,0,3,0,0,0,0,0,4,0,0,0,,,33,,,0,0,5,5,ORG,0
1214,627375,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,13,0,3,0,0,0,0,0,4,0,0,0,,,33,,,0,0,5,6,ORG,0
1215,627375,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,15,0,3,0,0,0,0,0,4,0,0,0,,,33,,,0,0,6,6,ORG,0
1216,627375,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,15,0,3,0,0,0,0,0,4,0,0,0,,,33,,,0,0,6,7,ORG,0
1217,627533,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1218,627533,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1219,627533,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1220,627533,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1221,627533,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1222,627533,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,5,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1223,627533,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,6,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1224,627533,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,12,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1225,627545,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1226,627545,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1227,627545,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1228,627545,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1229,627545,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1230,627545,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1231,627545,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,3,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1232,627545,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,3,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1233,627548,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,4,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,8,ORG,0
1234,627548,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,5,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,7,ORG,0
1235,627548,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,11,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,7,ORG,0
1236,627548,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,11,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,6,ORG,0
1237,627548,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,11,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,5,ORG,0
1238,627548,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,11,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,6,ORG,0
1239,627548,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,12,0,1,0,0,0,0,0,3,0,0,0,,,0,,,0,0,6,6,ORG,0
1240,627548,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,12,0,1,0,0,0,0,0,3,0,0,0,,,0,,,0,0,6,7,ORG,0
1241,627549,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1242,627549,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1243,627549,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1244,627549,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1245,627549,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1246,627549,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1247,627549,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,3,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1248,627549,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,3,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1249,627554,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,4,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,8,ORG,0
1250,627554,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,5,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,7,ORG,0
1251,627554,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,12,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,7,7,ORG,0
1252,627554,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,13,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,6,ORG,0
1253,627554,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,13,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,5,ORG,0
1254,627554,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,13,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,5,6,ORG,0
1255,627554,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,14,0,1,0,0,0,0,0,3,0,0,0,,,0,,,0,0,6,6,ORG,0
1256,627554,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,14,0,1,0,0,0,0,0,3,0,0,0,,,0,,,0,0,6,7,ORG,0
1257,627555,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,8,ORG,0
1258,627555,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,7,ORG,0
1259,627555,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,7,ORG,0
1260,627555,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1261,627555,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,6,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,5,ORG,0
1262,627555,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,6,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1263,627555,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,15,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,6,ORG,0
1264,627555,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,16,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,7,ORG,0
1265,627556,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1266,627556,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1267,627556,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1268,627556,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1269,627556,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1270,627556,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1271,627556,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1272,627556,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1273,627558,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1274,627558,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1275,627558,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1276,627558,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1277,627558,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1278,627558,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1279,627558,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1280,627558,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1281,627593,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1282,627593,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1283,627593,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1284,627593,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1285,627593,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,5,ORG,0
1286,627593,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,1,0,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,5,6,ORG,0
1287,627593,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,6,ORG,0
1288,627593,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,2,0,1,0,0,0,0,0,2,0,0,0,,,0,,,0,0,6,7,ORG,0
1289,627612,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,5,0,2,0,0,0,0,0,3,0,0,0,,,16,,,0,0,7,8,ORG,0
1290,627612,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,7,0,3,0,0,0,0,0,3,0,0,0,,,16,,,0,0,7,7,ORG,0
1291,627612,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,12,0,3,0,0,0,0,0,4,1,0,0,,,16,,,0,0,7,7,ORG,1
1292,627612,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,13,0,3,0,0,0,0,0,4,1,0,0,,,16,,,0,0,5,6,ORG,1
1293,627612,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,15,0,3,0,0,0,0,0,4,1,0,0,,,16,,,0,0,5,5,ORG,1
1294,627612,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,18,0,3,0,0,0,0,0,4,1,0,0,,,16,,,0,0,5,6,ORG,1
1295,627612,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,20,0,3,0,0,0,0,0,5,1,0,0,,,16,,,0,0,6,6,ORG,1
1296,627612,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,20,0,3,0,0,0,0,0,5,1,0,0,,,16,,,0,0,6,7,ORG,1
1297,627626,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,4,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,8,ORG,0
1298,627626,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,9,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,7,ORG,0
1299,627626,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,9,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,7,7,ORG,0
1300,627626,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,9,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1301,627626,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,9,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,5,ORG,0
1302,627626,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,9,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,0,5,6,ORG,0
1303,627626,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,10,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,6,ORG,0
1304,627626,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,10,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,0,6,7,ORG,0
1305,634539,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,0,7,6,ORG,0
1306,634539,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,7,6,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,7,5,ORG,1
1307,634539,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,8,61,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,7,4,ORG,1
1308,634539,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,8,108,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,7,5,ORG,1
1309,634539,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,8,125,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,7,5,ORG,1
1310,634539,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,8,125,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,8,5,ORG,1
1311,634539,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,138,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,8,6,ORG,1
1312,634539,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,145,0,1,0,0,0,0,0,1,1,0,0,,,33,,,0,0,9,6,ORG,1
1313,638145,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,67,0,2,0,0,0,0,0,2,1,0,0,,,33,,,0,0,7,6,ORG,1
1314,638145,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,7,73,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,7,5,ORG,1
1315,638145,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,8,93,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,7,4,ORG,1
1316,638145,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,8,100,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,7,5,ORG,1
1317,638145,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,8,123,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,7,5,ORG,1
1318,638145,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,8,129,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,8,5,ORG,1
1319,638145,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,157,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,8,6,ORG,1
1320,638145,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,9,159,0,3,0,0,0,0,0,2,1,0,0,,,33,,,0,0,9,5,ORG,1
1321,638957,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,9,1,0,2,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,8,ORG,0
1322,638957,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,5,0,2,0,0,0,0,0,1,0,0,0,,,0,,,0,0,7,7,ORG,0
1323,638957,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,9,0,2,0,0,0,0,0,2,1,0,0,,,0,,,0,0,7,7,ORG,1
1324,638957,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,14,14,0,2,0,0,0,0,0,2,1,0,0,,,0,,,0,0,5,6,ORG,1
1325,638957,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,16,20,0,2,0,0,0,0,0,2,1,0,0,,,0,,,0,0,5,5,ORG,1
1326,638957,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,16,28,0,2,0,0,0,0,0,2,1,0,0,,,0,,,0,0,5,6,ORG,1
1327,638957,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,16,29,0,3,0,0,0,0,0,2,1,0,0,,,0,,,0,0,6,6,ORG,1
1328,638957,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,16,29,0,3,0,0,0,0,0,2,1,0,0,,,0,,,0,0,6,7,ORG,1
1329,661085,2011-1,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,0,1,6,0,0,0,0,0,0,0,0,0,,,33,,,1,0,0,0,USR,0
1330,661085,2011-4,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,1,1,6,0,0,0,0,0,1,0,0,0,,,33,,,1,0,0,0,USR,0
1331,661085,2011-7,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,13,3,7,0,0,0,0,0,3,1,0,0,,,33,,,1,0,0,0,USR,1
1332,661085,2011-10,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,45,3,7,0,0,0,0,0,4,2,0,0,,,33,,,1,0,0,0,USR,2
1333,661085,2012-1,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,1,5,47,4,9,3,0,0,0,0,5,2,2,0,1.966666667,,33,,,1,0,0,0,USR,2
1334,661085,2012-4,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,1,5,67,7,9,3,0,0,0,0,5,2,2,0,1.966666667,,33,,,1,0,0,1,USR,2
1335,661085,2012-7,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,2,5,126,11,9,10,0,0,1,1,5,2,3,0,1.438888889,,33,,,1,0,0,1,USR,2
1336,661085,2012-10,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,4,5,152,11,10,12,0,0,1,1,5,2,5,0,7073.183333,,33,,,1,0,0,1,USR,2
